x	y
TCGA.TM.A84F.01	-5.47765286239996e-06	-6.09097073656273e-06
TCGA.CS.6669.01	-3.0407273791628e-06	5.26177849239194e-06
TCGA.CS.4942.01	-1.17925973845875e-05	-2.45204827220768e-06
TCGA.DU.A7TC.01	2.46370333908101e-06	-9.89282102747665e-06
TCGA.HT.7610.01	-2.42713631729675e-06	-6.28529883538617e-06
TCGA.S9.A6TW.01	2.33996644713498e-05	3.3178764388761e-06
TCGA.FG.A60J.01	-4.23689913035188e-06	-8.77050616917169e-06
TCGA.E1.5303.01	-7.60389497904196e-06	-1.27147518209965e-05
TCGA.QH.A6XC.01	-2.16712801892829e-05	3.0216396838835e-05
TCGA.HT.7481.01	2.0708302479826e-05	1.18102349255258e-06
TCGA.FN.7833.01	-8.40421288708649e-06	-1.34182296346576e-05
TCGA.E1.A7Z4.01	-5.58276203487713e-06	-1.85087372117815e-05
TCGA.DU.A5TR.01	-1.44531661710776e-05	-4.94457082584155e-06
TCGA.FG.A4MU.01	-2.08846052485513e-05	2.98911070897558e-05
TCGA.DU.7300.01	1.56648638696566e-05	-6.07928044851683e-06
TCGA.HT.7473.01	-1.67140984647216e-05	-3.52811157107355e-06
TCGA.TM.A7C3.01	-2.38476836303499e-05	3.22129052348964e-05
TCGA.S9.A7IQ.01	1.08943961268822e-05	9.76817885066064e-06
TCGA.DU.7008.01	-2.09685092094868e-05	-2.00210298860795e-06
TCGA.DB.A64O.01	-1.4348953721907e-05	2.1282858075939e-05
TCGA.DU.A5TT.01	-2.98348563601944e-05	2.03170069530139e-05
TCGA.S9.A6WG.01	-9.20988172285252e-06	-1.40961288874605e-05
TCGA.DU.8163.01	-1.43400166547481e-05	-2.00143792444798e-06
TCGA.DB.A75O.01	-1.01916019013779e-05	-1.11209594823137e-05
TCGA.HT.7688.01	-1.30465439422969e-05	-9.12619560790585e-06
TCGA.DU.7304.01	-9.34432362066321e-06	-1.30006221115494e-05
TCGA.HT.8019.01	-3.04072737916282e-06	5.26177849239195e-06
TCGA.P5.A5EY.01	-3.11328863503183e-06	5.39992853419131e-06
TCGA.S9.A6WD.01	2.37551815654331e-05	-1.27952665689058e-06
TCGA.DU.A7T8.01	-8.23160079233521e-06	-7.7303153581296e-06
TCGA.FG.8185.01	-1.33514638701994e-06	-1.15134434488414e-05
TCGA.HT.7902.01	-1.25946217460891e-05	-1.84636493193976e-05
TCGA.CS.5397.01	-1.79072673099134e-05	2.12131869361137e-05
TCGA.TQ.A7RU.01	2.32491692600098e-05	-3.74209343681759e-07
TCGA.HW.A5KK.01	-1.29510355852638e-05	1.65147710504339e-05
TCGA.DU.5874.01	1.9023451569227e-05	3.65348627054551e-06
TCGA.FG.7641.01	2.01874307634598e-05	8.0905624475141e-08
TCGA.FG.6690.01	-2.70505904153911e-06	-1.03787078657436e-05
TCGA.HW.8320.01	-2.67228087457419e-06	-7.13193371907567e-06
TCGA.HT.8104.01	-2.40260934870437e-05	3.19365201103555e-05
TCGA.S9.A7R2.01	-1.49213558382115e-05	2.33126709120185e-05
TCGA.R8.A6MK.01	2.20788755820243e-05	4.70919088629799e-06
TCGA.QH.A6CY.01	2.03894876926501e-05	-1.44129847471759e-07
TCGA.S9.A7J1.01	2.32958712655582e-05	5.70936160056285e-06
TCGA.P5.A72X.01	-7.2833752868803e-06	-1.58386709195184e-05
TCGA.E1.5322.01	1.61447710819322e-06	-7.0062043464913e-06
TCGA.P5.A5F0.01	1.66343030469259e-05	1.48820189717047e-05
TCGA.S9.A6WM.01	-3.58037447646417e-05	2.76741441977212e-05
TCGA.R8.A73M.01	2.32800213001875e-05	4.07649562765187e-06
TCGA.FG.A70Z.01	-1.57559441376141e-05	2.32999707447061e-05
TCGA.HT.7680.01	-3.04072737916282e-06	5.26177849239197e-06
TCGA.DB.A4X9.01	-9.95782290136478e-06	3.1238617066942e-06
TCGA.DU.8167.01	-7.54794830382869e-06	-1.37156760631167e-05
TCGA.HT.A74O.01	-9.57229436725942e-06	-1.48610823699676e-05
TCGA.FG.8188.01	9.92076469510575e-07	-1.17767260089486e-05
TCGA.P5.A5F6.01	6.73724697692827e-07	-1.45285556605638e-05
TCGA.DU.A6S3.01	2.42812760488494e-05	-2.55898667380801e-07
TCGA.HT.8110.01	-1.45984041638122e-05	2.52359377886911e-05
TCGA.DB.A4XH.01	1.98857338435806e-05	-6.4004650897911e-06
TCGA.HT.7485.01	-9.88437503941387e-06	-8.69831632714739e-06
TCGA.VW.A7QS.01	1.2136272051702e-05	1.14701325121976e-05
TCGA.E1.A7YJ.01	-1.9273301526826e-05	2.48088527488579e-05
TCGA.DU.A76L.01	-1.59508266972186e-05	2.46093578076406e-05
TCGA.DB.A4XE.01	-1.31692720916624e-05	-7.15872929528e-06
TCGA.S9.A6TS.01	-4.92715615832796e-06	-1.56214865798981e-05
TCGA.DB.A64S.01	-7.73685373187644e-06	-1.13414575288223e-05
TCGA.TQ.A8XE.01	2.42524897291205e-06	-1.10691965391523e-05
TCGA.CS.6667.01	-3.90947587545903e-06	-6.53411022066588e-06
