x	y
TCGA.HC.8259.01	-1.40387427065454e-05	-4.75481012538774e-05
TCGA.HC.8260.01	2.74197168173448e-06	-1.96047977829947e-06
TCGA.HC.8261.01	0.000170409907959481	7.91207781430056e-05
TCGA.HC.8262.01	-9.82362345480656e-06	-3.38602116255554e-05
TCGA.HC.8264.01	-0.000117006177451799	0.000127721031219676
TCGA.HC.8265.01	3.98318370994309e-05	-1.76851911297114e-05
TCGA.HC.8266.01	-1.26623972136584e-05	-1.19204917206961e-05
TCGA.HC.A48F.01	-0.000126751967585365	0.000146925673390964
TCGA.HC.A4ZV.01	-2.35965739316732e-06	2.61286415052086e-05
TCGA.HC.A631.01	-0.000104643311576804	0.000149452484417095
TCGA.HC.A632.01	-0.000108056954495452	0.000142754126519945
TCGA.HC.A6AL.01	-1.23033797537145e-05	-4.28343845263147e-05
TCGA.HC.A6AN.01	-1.13681198612256e-05	-3.48274722610346e-05
TCGA.HC.A6AO.01	2.79732049953971e-05	-1.59233353746968e-05
TCGA.HC.A6AP.01	0.000185348140188615	8.84197622786911e-05
TCGA.HC.A6AQ.01	-8.38991546043748e-06	-4.42423140404227e-05
TCGA.HC.A6AS.01	-2.63285347947439e-06	-2.04260170764615e-05
TCGA.HC.A6HX.01	-7.26630430099509e-06	-4.16192375125018e-05
TCGA.HC.A6HY.01	-1.49144146053208e-05	-3.5905292016139e-05
TCGA.HC.A76W.01	-4.47786686690265e-06	-9.08905952493048e-06
TCGA.HC.A76X.01	-8.05128652565847e-06	-4.00384507117027e-05
TCGA.HC.A8CY.01	-1.99198781391166e-05	-2.27025873188464e-05
TCGA.HC.A8D0.01	-1.4657322883623e-05	-2.6982382660446e-05
TCGA.HC.A8D1.01	-1.39650478508899e-05	-3.70473926347131e-05
TCGA.HI.7168.01	-1.65423298300577e-05	1.85911491574414e-05
TCGA.HI.7169.01	-9.91675484472651e-06	-4.4707326347235e-05
TCGA.HI.7170.01	-9.27774778910274e-06	-3.87001808751494e-05
TCGA.HI.7171.01	-0.000102968499428615	0.000152394775510274
TCGA.J4.8198.01	6.55253124159421e-07	-2.46103335499966e-05
TCGA.J4.8200.01	3.60380104902757e-06	-3.13533205993318e-05
TCGA.J4.A67K.01	-2.57537347422063e-05	-3.8373130855689e-05
TCGA.J4.A67L.01	-0.000126658047174806	0.000126267466025975
TCGA.J4.A67M.01	-1.0962847084182e-05	-4.00894016561202e-05
TCGA.J4.A67N.01	-1.85516794485747e-05	-2.9900478014269e-05
TCGA.J4.A67O.01	-8.72048014700603e-06	-4.35752905864458e-05
TCGA.J4.A67Q.01	-5.94067050450838e-06	-1.82230076055854e-05
TCGA.J4.A67R.01	-6.70864839276118e-06	-4.41073334853739e-05
TCGA.J4.A67S.01	-1.22930424068422e-05	-4.29762829864893e-05
TCGA.J4.A67T.01	-1.32367205977484e-05	-3.94610452526223e-05
TCGA.J4.A6G1.01	-9.91675484472654e-06	-4.4707326347235e-05
